latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.622143,-58.40909,19.0,-10800,America/Argentina/Buenos_Aires,-03

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),wind_direction_10m_dominant (°)
2014-02-11,63,26.8,22.7,24.6,30.7,26.7,28.1,14.90,14.90,309
2014-02-12,51,26.9,19.9,23.1,30.9,21.5,25.8,0.50,0.50,113
2014-02-13,51,23.3,19.7,21.6,23.4,16.6,20.5,0.30,0.30,124
2014-02-14,3,21.4,16.9,19.5,19.7,14.0,16.6,0.00,0.00,119
2014-02-15,3,22.9,17.8,20.4,21.0,14.9,18.1,0.00,0.00,76
2014-02-16,3,24.9,18.6,21.6,25.2,16.3,20.1,0.00,0.00,71
2014-02-17,3,25.7,20.8,22.9,27.9,20.1,23.6,0.00,0.00,60
2014-02-18,51,26.2,21.7,23.6,31.4,22.3,25.7,0.60,0.60,68
2014-02-19,63,24.6,21.1,23.0,27.5,24.4,25.8,8.90,8.90,35
2014-02-20,53,25.9,20.8,23.1,31.1,23.3,26.4,2.10,2.10,341
2014-02-21,61,25.2,20.2,22.3,28.4,23.3,25.3,2.30,2.30,216
2014-02-22,51,24.1,20.1,21.8,25.0,20.0,22.9,1.10,1.10,117
2014-02-23,51,24.4,18.6,21.6,26.3,18.5,22.6,0.10,0.10,92
2014-02-24,2,26.1,18.3,22.0,27.5,15.3,22.9,0.00,0.00,152
2014-02-25,3,20.2,14.8,17.8,17.4,11.4,14.7,0.00,0.00,153
2014-02-26,51,20.5,14.3,17.5,18.2,11.0,15.0,0.40,0.40,157
2014-02-27,1,21.3,14.1,18.2,21.9,12.4,17.3,0.00,0.00,151
2014-02-28,2,22.8,15.6,19.6,24.3,15.8,20.3,0.00,0.00,107
2014-03-01,3,23.1,16.4,20.3,24.1,17.0,20.7,0.00,0.00,93
2014-03-02,2,23.0,17.8,20.6,23.0,18.2,20.4,0.00,0.00,102
2014-03-03,51,23.0,19.4,20.9,22.5,18.5,20.1,0.10,0.10,92
2014-03-04,65,22.4,18.6,20.0,22.5,17.3,19.6,59.00,59.00,16
2014-03-05,61,25.9,18.2,21.6,27.2,17.1,21.6,5.40,5.40,278
2014-03-06,1,22.9,18.2,20.3,23.9,17.5,20.0,0.00,0.00,202
2014-03-07,0,24.6,15.0,19.8,25.1,14.5,19.9,0.00,0.00,209
2014-03-08,0,24.4,16.8,20.6,25.5,16.5,20.6,0.00,0.00,2
2014-03-09,53,23.8,18.2,20.2,25.4,16.9,20.1,2.30,2.30,342
2014-03-10,55,20.4,14.9,17.6,18.4,12.5,15.8,2.40,2.40,194
2014-03-11,0,23.5,13.6,18.6,22.8,12.4,17.7,0.00,0.00,313
2014-03-12,0,25.7,16.5,21.1,26.5,15.7,20.8,0.00,0.00,2
2014-03-13,0,25.0,18.4,21.7,27.1,17.9,21.9,0.00,0.00,48
2014-03-14,65,25.0,19.5,21.7,28.0,17.1,22.4,47.50,47.50,27
2014-03-15,51,25.0,16.7,20.7,25.9,14.3,20.1,0.10,0.10,259
2014-03-16,1,24.6,18.6,21.3,26.0,17.4,21.7,0.00,0.00,9
2014-03-17,2,22.1,16.2,19.4,21.2,13.1,17.8,0.00,0.00,213
2014-03-18,3,18.0,11.7,15.3,16.6,7.9,12.7,0.00,0.00,153
2014-03-19,51,18.7,15.0,16.8,16.8,12.8,14.9,0.60,0.60,101
2014-03-20,3,21.4,16.1,18.6,20.1,15.9,17.8,0.00,0.00,341
2014-03-21,61,17.8,13.1,16.3,16.2,9.9,13.0,3.60,3.60,214
2014-03-22,1,17.9,9.3,13.8,15.7,5.7,11.0,0.00,0.00,230
2014-03-23,0,21.6,12.7,16.8,19.5,9.5,14.6,0.00,0.00,346
2014-03-24,1,22.4,13.4,18.2,22.9,12.5,17.8,0.00,0.00,18
2014-03-25,1,22.4,16.2,19.1,22.6,16.3,18.8,0.00,0.00,117
2014-03-26,53,23.4,18.7,20.7,25.2,18.1,21.6,1.60,1.60,92
2014-03-27,51,23.4,19.2,21.0,26.5,19.6,22.4,0.60,0.60,41
2014-03-28,53,23.6,18.4,20.8,25.0,20.0,22.4,1.70,1.70,338
2014-03-29,1,26.3,19.2,22.5,28.0,20.5,23.9,0.00,0.00,21
2014-03-30,63,23.4,15.1,20.5,23.4,12.1,19.6,23.30,23.30,11
2014-03-31,1,19.8,11.8,15.9,18.1,8.6,13.3,0.00,0.00,133
2014-04-01,2,21.5,16.0,18.5,19.4,13.8,16.6,0.00,0.00,102
2014-04-02,51,21.5,17.3,19.4,21.7,15.6,18.3,0.10,0.10,93
2014-04-03,51,23.8,18.8,21.3,26.4,17.9,21.8,0.10,0.10,60
2014-04-04,3,25.7,21.3,23.1,29.4,22.3,24.9,0.00,0.00,58
2014-04-05,51,24.0,21.3,22.2,27.1,23.0,24.7,2.50,2.50,96
2014-04-06,3,23.9,21.1,22.4,26.6,23.3,24.6,0.00,0.00,110
2014-04-07,63,22.5,21.4,22.1,23.8,21.6,22.5,28.70,28.70,58
2014-04-08,63,22.4,16.6,19.8,23.4,13.5,17.8,36.50,36.50,285
2014-04-09,1,21.8,16.4,18.7,19.5,12.3,15.6,0.00,0.00,275
2014-04-10,2,19.4,13.9,17.0,18.6,13.3,16.5,0.00,0.00,200
2014-04-11,3,19.7,12.3,16.2,18.9,9.9,14.6,0.00,0.00,139
2014-04-12,3,16.6,10.3,14.0,15.5,2.7,8.8,0.00,0.00,243
2014-04-13,3,16.2,10.2,12.9,13.2,2.7,8.4,0.00,0.00,239
2014-04-14,3,16.5,10.6,13.2,14.1,7.8,10.8,0.00,0.00,301
2014-04-15,1,18.9,11.4,15.1,16.8,8.7,12.5,0.00,0.00,349
2014-04-16,1,20.9,13.7,17.0,20.6,11.2,15.5,0.00,0.00,2
2014-04-17,51,21.4,13.0,17.1,21.4,11.7,16.1,0.20,0.20,217
2014-04-18,1,17.5,9.5,13.8,17.1,6.7,12.2,0.00,0.00,150
2014-04-19,1,19.5,9.6,14.6,18.0,8.2,13.4,0.00,0.00,159
2014-04-20,2,18.9,13.7,16.2,18.4,12.7,15.3,0.00,0.00,80
2014-04-21,3,21.5,13.7,17.2,21.6,12.3,16.6,0.00,0.00,135
2014-04-22,1,17.8,11.5,14.6,17.6,9.6,13.2,0.00,0.00,104
2014-04-23,0,19.5,12.3,15.4,19.5,10.9,14.6,0.00,0.00,17
2014-04-24,1,19.9,13.0,16.4,20.9,13.0,16.4,0.00,0.00,81
2014-04-25,3,16.2,13.4,14.6,14.0,10.8,12.6,0.00,0.00,96
2014-04-26,2,18.0,12.7,15.4,15.1,10.5,12.6,0.00,0.00,58
2014-04-27,3,20.0,14.0,16.8,19.3,10.5,14.6,0.00,0.00,58
2014-04-28,51,20.5,16.0,17.8,20.7,16.2,18.0,0.70,0.70,97
2014-04-29,61,17.8,15.3,16.4,17.7,13.9,15.8,7.20,7.20,123
2014-04-30,53,18.5,15.8,17.0,19.0,14.6,17.1,1.90,1.90,187
2014-05-01,3,19.6,13.0,16.1,18.8,11.2,14.8,0.00,0.00,225
2014-05-02,3,20.1,13.4,16.6,19.2,12.3,15.7,0.00,0.00,348
2014-05-03,51,19.3,16.1,17.5,20.1,14.9,17.2,1.00,1.00,3
2014-05-04,3,19.3,15.0,16.8,19.6,14.7,17.4,0.00,0.00,136
2014-05-05,3,18.5,14.1,16.0,18.9,13.5,15.8,0.00,0.00,95
2014-05-06,51,18.7,13.3,16.1,18.7,12.7,16.1,0.10,0.10,148
2014-05-07,3,19.4,14.7,16.8,19.9,15.2,17.1,0.00,0.00,15
2014-05-08,3,16.5,11.7,15.0,15.4,8.7,13.0,0.00,0.00,204
2014-05-09,2,17.3,11.5,14.7,16.3,9.4,13.0,0.00,0.00,127
2014-05-10,2,19.1,13.9,16.2,17.2,11.7,14.3,0.00,0.00,53
2014-05-11,51,17.4,15.1,16.2,17.7,13.6,15.3,0.50,0.50,47
2014-05-12,53,17.7,15.0,16.3,18.8,15.5,17.0,1.80,1.80,91
2014-05-13,2,19.8,13.9,16.4,19.2,13.2,15.9,0.00,0.00,297
2014-05-14,53,19.4,14.9,16.8,18.9,13.7,16.1,2.10,2.10,348
2014-05-15,63,19.8,14.1,16.8,19.2,11.7,16.2,10.60,10.60,189
2014-05-16,61,16.4,12.2,14.4,15.6,9.6,12.4,3.00,3.00,65
2014-05-17,51,15.8,9.9,13.2,14.7,6.5,9.9,0.10,0.10,245
2014-05-18,2,14.2,7.9,11.3,13.0,4.6,9.1,0.00,0.00,221
2014-05-19,51,14.7,11.3,13.0,14.0,9.9,12.0,0.70,0.70,80
2014-05-20,63,13.4,10.9,12.1,10.4,7.3,8.9,17.40,17.40,87
2014-05-21,63,13.3,11.7,12.4,13.4,7.3,9.4,32.50,32.50,86
2014-05-22,51,12.8,9.8,11.0,7.6,4.8,6.0,0.10,0.10,208
2014-05-23,2,11.1,5.7,8.6,6.9,2.1,4.7,0.00,0.00,222
2014-05-24,0,13.6,5.6,9.3,11.0,1.8,5.8,0.00,0.00,298
2014-05-25,1,15.5,7.4,11.0,12.3,4.3,8.1,0.00,0.00,320
2014-05-26,1,14.4,7.4,10.9,13.0,4.2,8.8,0.00,0.00,166
2014-05-27,3,12.1,6.3,10.0,11.4,4.9,8.9,0.00,0.00,18
2014-05-28,3,14.5,9.3,11.6,12.8,7.2,9.5,0.00,0.00,19
2014-05-29,1,16.4,11.0,13.4,13.4,6.7,9.7,0.00,0.00,20
2014-05-30,61,15.8,13.3,14.4,16.3,11.4,13.7,12.40,12.40,34
2014-05-31,53,15.0,10.2,13.4,13.7,7.1,12.1,1.00,1.00,179
2014-06-01,0,17.2,7.9,11.7,15.1,4.6,9.1,0.00,0.00,242
2014-06-02,1,17.0,8.9,12.5,15.4,6.1,10.1,0.00,0.00,320
2014-06-03,1,16.2,10.5,13.3,12.6,6.9,9.4,0.00,0.00,8
2014-06-04,63,13.7,11.3,12.7,12.6,7.3,9.4,11.70,11.70,6
2014-06-05,2,14.1,7.5,10.8,11.5,4.0,7.7,0.00,0.00,163
2014-06-06,1,13.4,6.5,10.1,10.0,3.8,7.0,0.00,0.00,93
2014-06-07,51,13.2,9.0,11.4,11.9,6.4,8.8,0.50,0.50,19
2014-06-08,3,14.9,5.7,10.3,11.6,2.6,7.0,0.00,0.00,312
2014-06-09,2,16.1,8.9,12.1,13.5,4.5,8.6,0.00,0.00,306
2014-06-10,1,16.6,10.0,13.0,14.0,6.8,9.6,0.00,0.00,19
2014-06-11,63,17.3,12.5,14.8,14.8,8.3,11.1,14.50,14.50,19
2014-06-12,63,19.3,11.0,17.1,17.3,5.7,14.1,24.90,24.90,348
2014-06-13,3,12.6,7.6,9.7,10.2,3.0,6.0,0.00,0.00,217
2014-06-14,1,12.2,5.6,9.1,9.4,2.6,6.0,0.00,0.00,81
2014-06-15,51,14.7,8.5,11.4,13.4,4.9,9.1,0.30,0.30,27
2014-06-16,3,15.2,9.1,12.0,13.3,6.8,9.9,0.00,0.00,231
2014-06-17,2,13.0,5.4,8.9,10.0,2.6,6.1,0.00,0.00,222
2014-06-18,0,10.4,4.0,7.1,7.4,0.2,3.6,0.00,0.00,202
2014-06-19,0,10.5,2.2,6.5,6.7,-0.9,3.1,0.00,0.00,315
2014-06-20,0,13.1,5.7,9.0,9.8,1.7,5.3,0.00,0.00,346
2014-06-21,1,14.2,8.5,11.0,11.5,4.7,7.6,0.00,0.00,24
2014-06-22,51,15.0,11.4,12.9,14.9,7.8,11.0,0.80,0.80,9
2014-06-23,61,15.6,12.0,13.5,16.1,11.7,13.4,14.20,14.20,127
2014-06-24,3,13.0,9.6,10.9,13.0,7.8,9.9,0.00,0.00,149
2014-06-25,3,12.5,7.6,9.6,10.9,5.1,7.6,0.00,0.00,129
2014-06-26,3,13.0,8.0,9.9,10.4,5.4,7.7,0.00,0.00,136
2014-06-27,3,13.0,5.9,8.6,10.7,3.5,6.4,0.00,0.00,178
2014-06-28,3,12.4,3.8,8.0,10.5,1.9,6.1,0.00,0.00,135
2014-06-29,3,12.1,5.4,7.8,9.3,2.8,5.1,0.00,0.00,145
2014-06-30,3,10.8,3.9,6.7,9.7,0.8,4.4,0.00,0.00,167
2014-07-01,3,9.8,5.0,7.3,7.9,2.3,5.2,0.00,0.00,27
2014-07-02,3,12.5,6.2,9.3,10.0,3.0,6.3,0.00,0.00,40
2014-07-03,3,13.9,8.3,11.0,11.4,5.5,8.5,0.00,0.00,210
2014-07-04,3,14.5,8.3,11.3,11.7,5.4,8.4,0.00,0.00,113
2014-07-05,63,13.2,10.0,11.9,11.4,5.0,8.8,24.40,24.40,214
2014-07-06,51,9.6,6.6,8.0,4.1,-0.4,1.8,1.40,1.40,287
2014-07-07,0,15.0,6.8,10.0,11.9,1.6,5.9,0.00,0.00,278
2014-07-08,1,12.5,8.7,10.1,10.3,5.8,7.4,0.00,0.00,80
2014-07-09,2,12.9,7.9,10.4,10.9,5.7,8.3,0.00,0.00,87
2014-07-10,2,12.8,9.6,11.0,10.4,6.7,8.2,0.00,0.00,99
2014-07-11,3,15.6,11.1,13.0,14.5,8.3,10.7,0.00,0.00,60
2014-07-12,63,16.2,13.0,14.5,14.7,10.6,12.3,22.50,22.50,48
2014-07-13,53,14.9,12.9,14.0,14.3,12.5,13.5,1.60,1.60,320
2014-07-14,51,19.6,11.3,15.4,19.0,9.7,13.9,0.30,0.30,59
2014-07-15,63,18.5,10.7,15.7,17.5,8.6,13.9,14.90,14.90,329
2014-07-16,1,14.9,8.0,11.3,12.6,5.6,9.1,0.00,0.00,127
2014-07-17,3,14.7,10.0,11.8,12.8,6.7,9.2,0.00,0.00,167
2014-07-18,3,13.1,7.1,9.8,10.8,4.2,7.2,0.00,0.00,243
2014-07-19,0,17.1,8.9,12.3,15.7,6.2,10.1,0.00,0.00,318
2014-07-20,0,17.1,10.3,13.4,14.8,7.2,10.6,0.00,0.00,347
2014-07-21,63,17.6,11.4,14.4,16.4,8.7,12.2,10.90,10.90,1
2014-07-22,63,14.6,11.0,13.5,14.2,6.6,12.1,31.50,31.50,150
2014-07-23,51,11.9,7.8,9.8,7.0,2.8,5.1,0.10,0.10,179
2014-07-24,2,11.7,4.1,8.1,8.0,-0.4,4.0,0.00,0.00,224
2014-07-25,2,12.7,5.3,8.7,7.7,0.7,4.2,0.00,0.00,313
2014-07-26,1,8.5,3.7,6.0,4.3,-1.4,1.8,0.00,0.00,210
2014-07-27,3,9.9,2.2,6.3,6.3,-0.6,3.1,0.00,0.00,41
2014-07-28,3,14.9,6.9,10.5,11.3,2.5,6.3,0.00,0.00,38
2014-07-29,51,17.7,12.3,14.6,17.5,9.0,12.8,0.60,0.60,14
2014-07-30,3,16.5,10.3,13.6,15.9,8.8,12.4,0.00,0.00,160
2014-07-31,61,17.1,12.3,15.3,18.0,10.1,14.7,6.70,6.70,11
2014-08-01,3,17.6,14.3,15.4,18.2,14.7,15.9,0.00,0.00,40
2014-08-02,61,21.6,15.4,17.5,23.1,14.4,17.6,6.60,6.60,350
2014-08-03,51,17.3,12.7,15.7,18.3,9.8,14.1,0.90,0.90,170
2014-08-04,2,15.2,8.0,11.7,11.3,4.0,8.0,0.00,0.00,240
2014-08-05,1,15.3,6.8,11.3,10.9,4.1,7.5,0.00,0.00,10
2014-08-06,2,16.8,10.8,13.5,16.3,6.6,10.6,0.00,0.00,338
2014-08-07,0,15.6,8.2,11.6,12.6,3.5,8.0,0.00,0.00,230
2014-08-08,0,14.8,5.7,10.3,12.2,3.0,7.8,0.00,0.00,297
2014-08-09,0,15.8,8.8,12.1,12.7,5.2,8.6,0.00,0.00,357
2014-08-10,3,17.2,11.2,13.3,15.7,8.0,11.0,0.00,0.00,262
2014-08-11,3,13.2,6.9,10.2,10.8,4.8,7.7,0.00,0.00,220
2014-08-12,0,13.4,5.8,9.1,8.3,0.6,4.1,0.00,0.00,245
2014-08-13,0,13.9,4.0,8.6,8.7,-1.1,3.8,0.00,0.00,281
2014-08-14,1,14.4,5.9,10.0,10.5,1.4,5.8,0.00,0.00,340
2014-08-15,1,15.0,7.3,11.1,12.7,3.3,7.8,0.00,0.00,7
2014-08-16,1,17.3,10.0,13.2,16.6,7.8,11.4,0.00,0.00,25
2014-08-17,0,19.8,8.6,14.4,19.7,6.9,13.2,0.00,0.00,354
2014-08-18,0,21.7,12.9,16.7,21.3,11.0,15.4,0.00,0.00,345
2014-08-19,0,21.7,13.6,17.0,22.3,12.7,16.7,0.00,0.00,7
2014-08-20,0,23.0,14.7,18.2,23.2,13.4,17.6,0.00,0.00,15
2014-08-21,0,24.7,16.8,20.0,26.1,15.7,19.7,0.00,0.00,2
2014-08-22,1,22.0,16.8,19.5,22.6,17.7,19.7,0.00,0.00,66
2014-08-23,53,26.0,17.9,20.4,28.0,15.8,20.2,2.90,2.90,21
2014-08-24,63,18.0,11.0,13.8,19.9,5.4,10.8,28.30,28.30,233
2014-08-25,61,10.8,7.7,9.0,5.2,-0.4,1.4,4.80,4.80,267
2014-08-26,3,11.0,8.3,9.6,4.6,1.0,2.6,0.00,0.00,228
2014-08-27,2,11.0,5.5,8.1,8.4,1.4,4.7,0.00,0.00,201
2014-08-28,3,11.6,5.7,9.0,8.6,3.2,6.1,0.00,0.00,68
2014-08-29,3,15.2,8.2,11.4,14.0,5.5,9.1,0.00,0.00,47
2014-08-30,53,17.1,10.1,13.2,16.4,7.7,11.5,0.80,0.80,67
2014-08-31,53,20.3,9.8,14.6,19.6,7.9,13.8,0.80,0.80,219
2014-09-01,1,15.7,10.7,13.5,13.1,9.7,11.4,0.00,0.00,102
2014-09-02,53,17.0,13.3,14.7,16.6,10.1,12.8,1.60,1.60,92
2014-09-03,51,18.4,13.7,15.9,17.0,11.8,14.3,0.40,0.40,74
2014-09-04,53,18.5,14.1,16.2,15.9,10.8,13.0,2.30,2.30,74
2014-09-05,63,18.5,14.5,16.6,18.0,12.2,15.1,20.80,20.80,44
2014-09-06,63,18.3,13.1,16.1,18.0,9.5,13.9,14.80,14.80,273
2014-09-07,0,19.6,10.5,14.9,18.1,7.2,12.4,0.00,0.00,321
2014-09-08,51,21.0,12.5,17.1,20.4,11.0,16.0,0.20,0.20,14
2014-09-09,63,20.4,12.0,16.0,20.2,8.1,13.4,21.60,21.60,204
2014-09-10,2,17.3,8.7,12.7,14.5,5.5,9.7,0.00,0.00,220
2014-09-11,1,17.8,8.3,13.0,16.6,5.3,10.6,0.00,0.00,243
2014-09-12,2,16.8,11.3,14.0,14.4,8.8,11.6,0.00,0.00,44
2014-09-13,61,17.0,11.8,14.4,14.4,10.2,12.2,5.30,5.30,110
2014-09-14,63,15.3,13.9,14.5,12.7,11.0,11.9,32.10,32.10,141
2014-09-15,53,18.6,11.3,14.6,17.2,8.6,12.6,0.90,0.90,199
2014-09-16,1,17.4,9.2,13.3,17.1,7.3,11.9,0.00,0.00,82
2014-09-17,1,18.7,10.9,15.1,18.4,9.1,14.0,0.00,0.00,63
2014-09-18,3,17.7,12.1,15.1,17.9,10.5,14.1,0.00,0.00,79
2014-09-19,2,20.7,12.4,16.5,20.7,11.6,16.4,0.00,0.00,184
2014-09-20,2,19.6,13.4,16.0,17.7,9.7,13.2,0.00,0.00,206
2014-09-21,3,17.6,10.2,14.1,15.6,7.8,11.9,0.00,0.00,84
2014-09-22,1,20.6,13.3,16.6,19.0,9.6,14.3,0.00,0.00,23
2014-09-23,61,17.9,11.9,15.2,16.2,9.4,13.7,3.80,3.80,184
2014-09-24,0,20.2,9.5,14.9,19.2,7.3,13.3,0.00,0.00,302
2014-09-25,63,20.5,13.6,16.1,20.2,9.6,13.6,11.50,11.50,353
2014-09-26,1,17.0,7.8,12.6,14.4,4.8,9.9,0.00,0.00,211
2014-09-27,1,17.7,8.8,13.7,15.8,6.7,11.3,0.00,0.00,43
2014-09-28,55,19.1,13.4,16.2,20.7,10.2,15.1,3.20,3.20,35
